2014-09-20T10:55:38+10:00, 390.70, 0.231
2014-09-20T10:56:39+10:00, 391.48, 0.23
2014-09-20T10:57:40+10:00, 391.49, 0.224
2014-09-20T10:58:42+10:00, 391.48, 0.231
2014-09-20T10:59:44+10:00, 391.48, 0.231
2014-09-20T11:00:45+10:00, 390.71, 0.218
2014-09-20T11:01:46+10:00, 390.71, 0.218
2014-09-20T11:02:48+10:00, 390.71, 0.231
2014-09-20T11:03:49+10:00, 390.88, 0.229
2014-09-20T11:04:51+10:00, 390.95, 0.228
2014-09-20T11:05:53+10:00, 390.95, 0.228
2014-09-20T11:06:54+10:00, 392.21, 0.232
2014-09-20T11:07:56+10:00, 392.21, 0.232
2014-09-20T11:08:57+10:00, 392.03, 0.231
2014-09-20T11:09:58+10:00, 392.06, 0.233
2014-09-20T11:11:01+10:00, 392.84, 0.233
2014-09-20T11:12:03+10:00, 393.36, 0.232
2014-09-20T11:13:04+10:00, 393.36, 0.232
2014-09-20T11:14:06+10:00, 396.40, 0.233
2014-09-20T11:15:07+10:00, 394.24, 0.229
2014-09-20T11:16:08+10:00, 394.83, 0.225
2014-09-20T11:17:10+10:00, 394.83, 0.225
2014-09-20T11:18:11+10:00, 394.86, 0.233
2014-09-20T11:19:13+10:00, 394.86, 0.231
2014-09-20T11:20:14+10:00, 394.86, 0.231
2014-09-20T11:21:16+10:00, 394.58, 0.234
2014-09-20T11:22:17+10:00, 394.59, 0.234
2014-09-20T11:23:19+10:00, 394.59, 0.234
2014-09-20T11:24:21+10:00, 394.71, 0.235
2014-09-20T11:25:22+10:00, 394.69, 0.231
2014-09-20T11:26:23+10:00, 394.69, 0.231
2014-09-20T11:27:25+10:00, 393.49, 0.227
2014-09-20T11:28:26+10:00, 395.14, 0.229
2014-09-20T11:29:28+10:00, 393.34, 0.235
2014-09-20T11:30:30+10:00, 393.34, 0.235
2014-09-20T11:31:31+10:00, 393.42, 0.233
2014-09-20T11:32:33+10:00, 393.54, 0.235
2014-09-20T11:33:34+10:00, 393.54, 0.235
2014-09-20T11:34:36+10:00, 393.60, 0.234
2014-09-20T11:35:37+10:00, 393.60, 0.234
2014-09-20T11:36:39+10:00, 392.44, 0.232
2014-09-20T11:37:40+10:00, 392.44, 0.232
2014-09-20T11:38:42+10:00, 392.47, 0.232
2014-09-20T11:39:44+10:00, 392.23, 0.226
2014-09-20T11:40:45+10:00, 393.48, 0.216
2014-09-20T11:41:47+10:00, 393.48, 0.216
2014-09-20T11:42:48+10:00, 392.00, 0.23
2014-09-20T11:43:50+10:00, 392.00, 0.23
2014-09-20T11:44:51+10:00, 392.00, 0.233
2014-09-20T11:45:53+10:00, 392.00, 0.233
2014-09-20T11:46:54+10:00, 392.00, 0.233
2014-09-20T11:47:56+10:00, 392.00, 0.233
2014-09-20T11:48:57+10:00, 392.00, 0.233
2014-09-20T11:49:58+10:00, 392.00, 0.233
2014-09-20T11:51:01+10:00, 391.86, 0.233
2014-09-20T11:52:02+10:00, 391.86, 0.219
2014-09-20T11:53:04+10:00, 391.86, 0.219
2014-09-20T11:54:06+10:00, 391.85, 0.233
2014-09-20T11:55:07+10:00, 391.64, 0.233
2014-09-20T11:57:10+10:00, 391.63, 0.232
2014-09-20T11:58:12+10:00, 390.73, 0.233
2014-09-20T11:59:13+10:00, 391.19, 0.232
2014-09-20T12:00:15+10:00, 391.19, 0.232
2014-09-20T12:01:17+10:00, 390.04, 0.232
2014-09-20T12:02:18+10:00, 390.04, 0.232
2014-09-20T12:03:20+10:00, 390.00, 0.231
2014-09-20T12:04:22+10:00, 390.00, 0.231
2014-09-20T12:05:23+10:00, 390.00, 0.231
2014-09-20T12:06:25+10:00, 390.00, 0.226
2014-09-20T12:07:26+10:00, 390.00, 0.226
2014-09-20T12:08:28+10:00, 390.00, 0.231
2014-09-20T12:09:29+10:00, 390.00, 0.231
2014-09-20T12:10:31+10:00, 390.47, 0.231
2014-09-20T12:11:33+10:00, 390.47, 0.231
2014-09-20T12:12:34+10:00, 390.51, 0.23
2014-09-20T12:13:36+10:00, 390.51, 0.23
2014-09-20T12:14:37+10:00, 391.07, 0.231
2014-09-20T12:15:39+10:00, 391.07, 0.231
2014-09-20T12:16:40+10:00, 391.07, 0.231
2014-09-20T12:17:42+10:00, 390.51, 0.231
2014-09-20T12:18:44+10:00, 390.51, 0.231
2014-09-20T12:19:45+10:00, 390.51, 0.231
2014-09-20T12:20:47+10:00, 390.51, 0.227
2014-09-20T12:21:49+10:00, 390.60, 0.232
2014-09-20T12:22:50+10:00, 390.61, 0.231
2014-09-20T12:23:52+10:00, 390.61, 0.231
2014-09-20T12:24:53+10:00, 390.66, 0.232
2014-09-20T12:25:55+10:00, 390.66, 0.232
2014-09-20T12:26:57+10:00, 390.70, 0.231
2014-09-20T12:27:58+10:00, 391.06, 0.232
2014-09-20T12:29:00+10:00, 391.06, 0.232
2014-09-20T12:30:01+10:00, 391.10, 0.228
2014-09-20T12:31:03+10:00, 391.11, 0.232
2014-09-20T12:32:05+10:00, 391.11, 0.232
2014-09-20T12:33:07+10:00, 392.18, 0.232
2014-09-20T12:34:08+10:00, 392.43, 0.232
2014-09-20T12:35:09+10:00, 392.43, 0.232
2014-09-20T12:36:11+10:00, 392.54, 0.233
2014-09-20T12:37:12+10:00, 393.41, 0.226
2014-09-20T12:38:14+10:00, 393.41, 0.226
2014-09-20T12:39:16+10:00, 393.47, 0.219
2014-09-20T12:40:17+10:00, 393.89, 0.227
2014-09-20T12:41:19+10:00, 393.89, 0.227
2014-09-20T12:42:20+10:00, 394.45, 0.232
2014-09-20T12:43:22+10:00, 394.51, 0.233
2014-09-20T12:44:23+10:00, 394.51, 0.233
2014-09-20T12:45:25+10:00, 395.41, 0.234
2014-09-20T12:46:27+10:00, 396.78, 0.234
2014-09-20T12:47:28+10:00, 396.78, 0.234
2014-09-20T12:48:29+10:00, 396.78, 0.232
2014-09-20T12:49:31+10:00, 396.78, 0.232
2014-09-20T12:50:32+10:00, 397.61, 0.234
2014-09-20T12:51:34+10:00, 397.61, 0.234
2014-09-20T12:52:36+10:00, 398.00, 0.234
2014-09-20T12:53:37+10:00, 398.00, 0.234
2014-09-20T12:54:39+10:00, 398.73, 0.234
2014-09-20T12:55:41+10:00, 398.73, 0.234
2014-09-20T12:56:42+10:00, 406.00, 0.239
2014-09-20T12:57:44+10:00, 406.00, 0.239
2014-09-20T12:58:46+10:00, 405.53, 0.241
2014-09-20T12:59:47+10:00, 405.53, 0.241
2014-09-20T13:00:49+10:00, 404.59, 0.232
2014-09-20T13:01:51+10:00, 406.31, 0.236
2014-09-20T13:02:52+10:00, 406.31, 0.236
2014-09-20T13:03:54+10:00, 409.00, 0.246
2014-09-20T13:04:55+10:00, 409.01, 0.241
2014-09-20T13:05:57+10:00, 409.01, 0.241
2014-09-20T13:06:59+10:00, 409.41, 0.244
2014-09-20T13:08:00+10:00, 409.41, 0.244
2014-09-20T13:09:02+10:00, 408.00, 0.244
2014-09-20T13:10:04+10:00, 408.01, 0.242
2014-09-20T13:11:06+10:00, 408.01, 0.242
2014-09-20T13:12:09+10:00, 406.93, 0.246
2014-09-20T13:13:11+10:00, 406.93, 0.246
2014-09-20T13:14:12+10:00, 406.66, 0.249
2014-09-20T13:15:14+10:00, 406.57, 0.249
2014-09-20T13:16:16+10:00, 406.57, 0.247
2014-09-20T13:17:17+10:00, 406.57, 0.247
2014-09-20T13:18:19+10:00, 405.52, 0.243
2014-09-20T13:19:20+10:00, 405.26, 0.245
2014-09-20T13:20:22+10:00, 405.26, 0.245
2014-09-20T13:21:24+10:00, 405.35, 0.248
2014-09-20T13:22:25+10:00, 405.42, 0.245
2014-09-20T13:23:27+10:00, 405.42, 0.245
2014-09-20T13:24:29+10:00, 405.47, 0.247
2014-09-20T13:25:30+10:00, 405.47, 0.247
2014-09-20T13:26:32+10:00, 405.59, 0.245
2014-09-20T13:27:33+10:00, 405.59, 0.245
2014-09-20T13:28:35+10:00, 405.66, 0.244
2014-09-20T13:29:37+10:00, 405.69, 0.248
2014-09-20T13:30:38+10:00, 405.71, 0.249
2014-09-20T13:31:40+10:00, 405.71, 0.249
2014-09-20T13:32:41+10:00, 404.96, 0.24
2014-09-20T13:33:43+10:00, 404.96, 0.24
2014-09-20T13:34:45+10:00, 404.85, 0.24
2014-09-20T13:35:46+10:00, 404.85, 0.24
2014-09-20T13:36:47+10:00, 405.01, 0.247
2014-09-20T13:37:49+10:00, 405.01, 0.247
2014-09-20T13:38:50+10:00, 405.64, 0.248
2014-09-20T13:39:52+10:00, 405.64, 0.248
2014-09-20T13:40:53+10:00, 405.32, 0.247
2014-09-20T13:41:55+10:00, 405.32, 0.247
2014-09-20T13:42:56+10:00, 405.65, 0.245
2014-09-20T13:43:58+10:00, 405.65, 0.245
2014-09-20T13:45:00+10:00, 405.61, 0.245
2014-09-20T13:46:02+10:00, 405.61, 0.245
2014-09-20T13:47:04+10:00, 405.72, 0.241
2014-09-20T13:48:05+10:00, 405.72, 0.241
2014-09-20T13:49:07+10:00, 406.28, 0.247
2014-09-20T13:50:09+10:00, 406.28, 0.247
2014-09-20T13:51:10+10:00, 406.28, 0.246
2014-09-20T13:52:12+10:00, 406.28, 0.246
2014-09-20T13:53:13+10:00, 406.28, 0.252
2014-09-20T13:54:14+10:00, 406.28, 0.252
2014-09-20T13:55:16+10:00, 405.91, 0.244
2014-09-20T13:56:17+10:00, 405.91, 0.244
2014-09-20T13:57:19+10:00, 406.01, 0.24
2014-09-20T13:58:20+10:00, 406.01, 0.24
2014-09-20T13:59:22+10:00, 406.94, 0.242
2014-09-20T14:00:23+10:00, 406.94, 0.242
2014-09-20T14:01:25+10:00, 409.38, 0.247
2014-09-20T14:02:26+10:00, 409.38, 0.247
2014-09-20T14:03:28+10:00, 409.39, 0.248
2014-09-20T14:04:29+10:00, 409.39, 0.248
2014-09-20T14:05:30+10:00, 412.01, 0.25
2014-09-20T14:06:32+10:00, 412.03, 0.25
2014-09-20T14:07:34+10:00, 412.03, 0.25
2014-09-20T14:08:36+10:00, 412.10, 0.252
2014-09-20T14:09:37+10:00, 412.10, 0.252
2014-09-20T14:10:38+10:00, 412.10, 0.259
2014-09-20T14:11:40+10:00, 412.13, 0.25
2014-09-20T14:12:41+10:00, 412.17, 0.253
2014-09-20T14:13:43+10:00, 412.17, 0.253
2014-09-20T14:14:44+10:00, 412.21, 0.254
2014-09-20T14:15:45+10:00, 412.21, 0.254
2014-09-20T14:16:47+10:00, 412.31, 0.253
2014-09-20T14:17:49+10:00, 412.40, 0.25
2014-09-20T14:18:50+10:00, 413.07, 0.251
2014-09-20T14:19:51+10:00, 413.07, 0.251
2014-09-20T14:20:52+10:00, 417.99, 0.254
2014-09-20T14:21:54+10:00, 417.99, 0.254
2014-09-20T14:22:56+10:00, 416.53, 0.252
2014-09-20T14:23:57+10:00, 416.53, 0.247
2014-09-20T14:24:58+10:00, 414.95, 0.254
2014-09-20T14:25:59+10:00, 414.95, 0.254
2014-09-20T14:27:02+10:00, 414.97, 0.252
2014-09-20T14:28:04+10:00, 414.97, 0.252
2014-09-20T14:29:05+10:00, 412.91, 0.251
2014-09-20T14:30:06+10:00, 412.02, 0.252
2014-09-20T14:31:07+10:00, 412.00, 0.244
2014-09-20T14:32:09+10:00, 412.00, 0.244
2014-09-20T14:33:11+10:00, 412.01, 0.251
2014-09-20T14:34:12+10:00, 412.01, 0.251
2014-09-20T14:35:13+10:00, 412.53, 0.251
2014-09-20T14:36:15+10:00, 412.53, 0.251
2014-09-20T14:37:17+10:00, 412.71, 0.252
